from_name,message,created_time,link,likes_count,comments_count,shares_count,title,Date,Time,z_like,z_comments,z_share
TEEPR 趣味新聞,可以得忍者奧斯卡,2016-10-31T23:00:550000,http://www.teepr.com/471147/angelpan/%e6%9d%8e%e5%a5%a7%e7%b4%8d%e5%a4%9a%e8%b6%85%e7%88%9b%e5%81%bd%e8%a3%9d/,26167,339,841,15個李奧納多「超爆笑出神入化躲狗仔偽裝術」，證明他的演技絕對比不過他的忍術！,1031,230055,2.517523888,1.822633814,0.86080531
TEEPR 趣味新聞,"超美，可以學看看！

<U2600> 只想看有趣的新聞？快下載！<U2600>
Android：goo.gl/A38KdO
iOS：goo.gl/lTIZW1",2016-10-31T18:01:590000,http://www.teepr.com/471301/edwardliu/%e5%a5%b9%e5%85%88%e9%96%8b%e5%a7%8b%e6%8a%8a%e9%bb%8f%e8%86%a0%e5%a1%97%e5%9c%a8%e8%8a%b1%e7%b4%8b%e7%b4%99%e4%b8%8a/,1571,9,128,她先開始把黏膠塗在花紋紙上，接著當她最後把氣球戳破…100塊變成2000塊啊！,1031,180159,-0.673851442,-0.543705171,-0.385458322
TEEPR 趣味新聞,這種造型是很讓人絕望...,2016-10-31T17:01:220000,http://www.teepr.com/471102/lexychang/%e5%96%b5%e6%98%9f%e4%ba%ba%e5%89%83%e6%af%9b%e5%85%92/,10220,105,466,主人給剛剃完毛的喵星人照鏡子，他「絕望到地心」的表情會讓你笑到明天早上！,1031,170122,0.448371896,0.144684352,0.20533706
TEEPR 趣味新聞,這太壞了,2016-10-31T16:01:380000,http://www.teepr.com/585001/jonhsieh/%e6%9d%8e%e5%a6%8d%e6%86%ac%e6%89%8b%e9%8a%ac%e7%85%a7%e8%ae%8a%e5%93%81%e7%89%8c%e4%bb%a3%e8%a8%80/,2929,25,27,李妍憬手銬照意外變成「品牌代言」，網友看到都笑說「肯定熱賣！」,1031,160138,-0.497648494,-0.428973583,-0.561997771
TEEPR 趣味新聞,這種罰單我想要多收一點,2016-10-31T15:40:200000,http://www.teepr.com/584824/cindyleung/%e5%a5%b9%e5%9c%a8%e9%a4%90%e5%bb%b3%e5%a4%96%e5%81%9c%e8%bb%8a%e4%b8%80%e6%95%b4%e6%99%9a%e5%ae%b3%e6%80%95%e9%9a%94%e5%a4%a9%e6%9c%83%e6%94%b6%e5%88%b0%e7%bd%b0%e5%96%ae%ef%bc%8c%e9%9a%94%e5%a4%a9/,1485,6,27,她在餐廳外停車一整晚害怕隔天會收到罰單，隔天一看「餐廳開的罰單」感動到全網路瘋傳！,1031,154020,-0.685010097,-0.565217343,-0.561997771
TEEPR 趣味新聞,"這個網友也太好笑

<U2600> 只想看有趣的新聞？快下載！<U2600>
Android：goo.gl/A38KdO
iOS：goo.gl/lTIZW1",2016-10-31T15:20:200000,http://www.teepr.com/584907/juliewu/%e8%80%81%e5%a5%b6%e5%a5%b6%e8%b3%a3%e7%8e%89%e7%b1%b3%e8%a2%ab%e9%96%8b%e7%bd%b0%e5%96%ae%e7%b5%90%e5%b1%80%e5%82%bb%e7%9c%bc/,1661,11,23,員警對賣玉米老奶奶開罰單「事後卻自掏腰包幫忙繳」，原本很催淚最後卻讓網友說「你讓我硬了」！,1031,152020,-0.66217378,-0.529363722,-0.568989432
TEEPR 趣味新聞,你的是哪一種？,2016-10-31T15:01:330000,http://www.teepr.com/580434/cindyleung/%e9%9d%a2%e9%83%a8%e8%a1%a8%e6%83%85%e7%89%b9%e9%9b%86/,562,2,5,100位路人「高潮時刻呻吟」臉部表情大特集，看完你可能也跟著…,1031,150133,-0.80477101,-0.59390024,-0.600451908
TEEPR 趣味新聞,真的看不出來,2016-10-31T14:45:170000,http://www.teepr.com/584921/jonhsieh/%e5%a5%b3%e5%ad%a9%e7%94%9f%e6%97%a5%e6%94%b6%e5%88%b0%e9%80%99%e7%9c%8b%e4%b8%8d%e6%87%82%e7%9a%84%e8%9b%8b%e7%b3%95/,3055,568,128,媽媽幫女孩訂做「知名卡通人物造型生日蛋糕」，女兒一看到開始爆哭！你看得出是什麼嗎？,1031,144517,-0.481299767,3.464729654,-0.385458322
TEEPR 趣味新聞,不能更感人了！,2016-10-31T14:30:370000,http://www.teepr.com/584893/cindyleung/%e5%ae%a2%e4%ba%ba%e5%9c%a8%e7%9c%8b%e5%88%b0%e5%a5%b3%e5%ad%90%e3%80%8c%e7%8b%97%e7%8b%97%e6%8e%8c%e5%8d%b0%e5%88%ba%e9%9d%92%e3%80%8d%e5%be%8c%ef%bc%8c%e5%9c%a8%e7%99%bc%e7%a5%a8%e4%b8%8a%e7%95%99/,2489,3,21,客人在看到女子「狗狗掌印刺青」後，在發票上留下的驚喜讓她忍不住「爆哭」。,1031,143037,-0.554739287,-0.586729516,-0.572485263
TEEPR 趣味新聞,越南女生真的很美,2016-10-31T14:15:280000,http://www.teepr.com/584804/jonhsieh/%e5%bf%83%e8%83%b8%e5%af%ac%e5%a4%a7%e7%9a%84%e8%b6%8a%e5%8d%97spa%e8%80%81%e9%97%86%e5%a8%98/,12212,217,503,這名心胸寬大的SPA老闆娘照片一出，看到IG網友噴盡鼻血：「超越台灣女生！」,1031,141528,0.706837487,0.947805462,0.270009927
TEEPR 趣味新聞,加油！,2016-10-31T14:00:410000,http://www.teepr.com/584809/cindyleung/%e9%87%91%e9%a6%ac%e9%85%8d%e8%a7%92%e6%9d%8e%e6%9d%8f%e7%ac%ac3%e9%bb%9e%e7%a9%bf%e5%b9%ab/,2900,4,36,《樓下的房客》金馬配角李杏透露「第3點一直滑落穿幫、被吐口水」，但還是硬拍！,1031,140041,-0.501411297,-0.579558791,-0.546266533
TEEPR 趣味新聞,你會有什麼反應？,2016-10-31T13:45:200000,http://www.teepr.com/584900/edwardliu/%e9%83%a8%e6%9c%80%e7%9f%a5%e5%90%8d%e6%ae%ba%e4%ba%ba%e9%ad%94%e6%ad%a3%e8%a6%81%e6%ae%ba%e5%ae%b3%e5%a5%b3%e5%ad%90/,18451,376,2477,旅館服務人員接到電話說需要毛巾，一進房間「全部最知名殺人魔正要殺害女子」！,1031,134520,1.516358981,2.087950609,3.720394793
TEEPR 趣味新聞,最接近死亡的旅遊景點！,2016-10-31T13:30:170000,http://www.teepr.com/584947/cindyleung/13%e5%80%8b%e3%80%8c%e6%9c%83%e8%ae%93%e4%bd%a0%e6%9c%80%e6%8e%a5%e8%bf%91%e6%ad%bb%e4%ba%a1%e3%80%8d%e7%9a%84%e9%a9%9a%e6%82%9a%e6%97%85%e9%81%8a%e6%99%af%e9%bb%9e%e3%80%825%e7%9c%8b%e9%81%8e/,5865,38,491,13個「會讓你最接近死亡」的驚悚旅遊景點。#5看過那顆頭一定會做惡夢！,1031,133017,-0.116697203,-0.335754169,0.249034943
TEEPR 趣味新聞,美味！(誤),2016-10-31T13:15:150000,http://www.teepr.com/584903/edwardliu/%e5%8f%b2%e4%b8%8a%e6%9c%80%e5%99%81%e3%80%8c%e9%96%80%e6%8a%8a%e3%80%8d%e8%b6%85%e5%a4%a7%e7%97%98%e7%97%98/,1075,41,29,史上最噁「門把」超大痘痘！痘痘美女醫師擠的時候我已經完全吃飽了！,1031,131515,-0.738208336,-0.314241996,-0.55850194
TEEPR 趣味新聞,可憐的孩子,2016-10-31T13:00:510000,http://www.teepr.com/584916/cindyleung/%e4%b8%80%e5%87%ba%e7%94%9f%e7%88%b8%e7%88%b8%e5%b0%b1%e4%b8%8d%e6%95%a2%e8%ae%93%e5%aa%bd%e5%aa%bd%e7%9c%8b%e5%88%b0%e4%bb%96%e7%9a%84%e9%95%b7%e7%9b%b8%ef%bc%8c%e5%aa%bd%e5%aa%bd%e4%b8%80%e7%9c%8b/,9279,104,206,一出生爸爸就不敢讓媽媽看到他的長相，媽媽一看到「面具」就開始痛哭了…,1031,130051,0.32627545,0.137513628,-0.249120926
TEEPR 趣味新聞,好...好變態 (兒童不宜) 看完可以確定回不去了,2016-10-31T12:45:170000,http://www.teepr.com/584743/jonhsieh/%e7%b6%93%e5%85%b8%e5%90%8d%e6%9b%b2%e7%94%9c%e8%9c%9c%e8%9c%9c%e5%be%b9%e5%ba%95%e5%b4%a9%e5%a3%9e%e5%8c%96/,4237,142,349,神人將經典名曲《甜蜜蜜》徹底崩壞化變成「舔咪咪」，聽完後天真也已經被謀殺了…,1031,124517,-0.327933137,0.410001147,0.000830966
TEEPR 趣味新聞,"牛奶廠商不想讓你知道的真相

<U2600> 只想看有趣的新聞？快下載！<U2600>
Android：goo.gl/A38KdO
iOS：goo.gl/lTIZW1",2016-10-31T12:30:280000,http://www.teepr.com/582765/cindyleung/%e7%82%ba%e4%bb%80%e9%ba%bccostco%e7%9a%84%e9%ae%ae%e5%a5%b6%e9%83%bd%e5%8f%af%e4%bb%a5%e6%94%be%e9%80%99%e9%ba%bc%e4%b9%85%ef%bc%9f%e5%9b%a0%e7%82%ba%e5%bb%a0%e5%95%86%e6%83%b3%e8%a6%81%e5%a4%9a/,2670,35,228,為什麼Costco的鮮奶都可以放這麼久？這就是牛奶廠商不想讓你知道的真相！,1031,123028,-0.531254211,-0.357266341,-0.210666789
TEEPR 趣味新聞,你知道是這個樣子嗎？！,2016-10-31T12:20:130000,http://www.teepr.com/253195/jasonhuang/25%E5%80%8B%E6%9C%83%E8%AE%93%E4%BD%A0%E9%87%8D%E6%96%B0%E8%AA%8D%E8%AD%98%E9%80%99%E5%80%8B%E4%B8%96%E7%95%8C%E7%9A%84%E7%9C%9F%E5%AF%A6%E5%9C%96%E7%89%87%EF%BC%81/,4889,35,381,25個會讓你大腦重新定義這個世界的真實圖片！,1031,122013,-0.243334962,-0.357266341,0.056764257
TEEPR 趣味新聞,原來這麼浪漫！,2016-10-31T12:15:130000,http://www.teepr.com/584761/juliewu/lady-gaga%E8%A7%A3%E9%87%8B%E6%AD%8C%E8%A9%9E%E7%9C%9F%E6%AD%A3%E6%84%8F%E7%BE%A9/,1370,11,46,Lady Gaga終於透露《Bad Romance》歌詞真正含義，「RO MAH RO-MAH-MAH」原來很有意義！,1031,121513,-0.699931554,-0.529363722,-0.52878738
TEEPR 趣味新聞,OMG！超酷！,2016-10-31T12:00:430000,http://www.teepr.com/584822/juliewu/%e4%bc%8a%e8%97%a4%e6%bd%a4%e4%ba%8c%e4%bd%9c%e5%93%81cosplay/,8599,154,595,她突破三次元世界「神還原恐怖大師伊藤潤二漫畫角色」，跟伊藤潤二本人Cosplay經典場景超酷！( 26張 ),1031,120043,0.238044225,0.496049838,0.430818138
TEEPR 趣味新聞,"這招厲害

<U2600> 只想看有趣的新聞？快下載！<U2600>
Android：goo.gl/A38KdO
iOS：goo.gl/lTIZW1",2016-10-31T11:45:110000,http://www.teepr.com/584896/jonhsieh/%e5%a5%b3%e5%ad%90%e8%b3%a3%e6%94%afiphone%e8%b2%b7%e6%88%bf/,4192,63,45,女子讓她的「20位男友」同時送20支iPhone 7，全部賣掉後買了一間房子。,1031,114511,-0.333771968,-0.156486064,-0.530535295
TEEPR 趣味新聞,這樣說對嗎？,2016-10-31T11:30:430000,http://www.teepr.com/583035/sharonlian/%e7%a7%91%e5%ad%b8%e5%ae%b6%e6%9c%80%e6%96%b0%e7%a0%94%e7%a9%b6%e7%99%bc%e7%8f%be%e3%80%8c%e6%84%88%e8%99%94%e8%aa%a0%e7%9a%84%e4%ba%ba%e6%84%88%e4%b8%8d%e4%ba%86%e8%a7%a3%e4%b8%96%e7%95%8c%e3%80%8d/,3154,116,343,科學家最新研究發現「愈虔誠的人愈不了解世界」，他們某方面等同於自閉症患者…,1031,113043,-0.468454339,0.223562318,-0.009656526
TEEPR 趣味新聞,這樣怎麼捨得吃呢？！(誤),2016-10-31T11:15:280000,http://www.teepr.com/584203/jonhsieh/15%e5%bc%b5%e8%b2%93%e5%92%aa%e7%b3%bb%e5%a3%bd%e5%8f%b8%e7%85%a7%e7%89%87/,4526,81,191,13款會讓你心中「渴望被萌胃口大開」的貓咪系壽司照片！,1031,111528,-0.290434866,-0.027413029,-0.275339656
TEEPR 趣味新聞,餐點真的很狂,2016-10-31T11:00:310000,http://www.teepr.com/585002/juliewu/ppap%e5%92%96%e5%95%a1%e5%bb%b3/,1144,16,42,神曲《PPAP》主題咖啡廳將在東京限時開幕，超狂餐點還會貼心附上「PPAP」讓你邊吃邊跳！,1031,110031,-0.729255461,-0.493510101,-0.535779041
TEEPR 趣味新聞,"《你的名字》舞！

<U2600> 只想看有趣的新聞？快下載！<U2600>
Android：goo.gl/A38KdO
iOS：goo.gl/lTIZW1",2016-10-31T10:40:180000,http://www.teepr.com/584894/edwardliu/7%e5%80%8b%e5%a4%a7%e7%94%b7%e7%94%9f%e8%a1%a8%e6%bc%94%e3%80%8a%e4%bd%a0%e7%9a%84%e5%90%8d%e5%ad%97%e3%80%82%e3%80%8b%e8%88%9e%e8%b9%88%e7%89%88/,13131,149,1236,7個大男生表演《你的名字。》舞蹈版，把整個浪漫電影節奏都舞出來了！,1031,104018,0.826079393,0.460196217,1.551231866
TEEPR 趣味新聞,台灣最美和最醜陋的都是人,2016-10-31T10:20:130000,http://www.teepr.com/584734/jonhsieh/%e5%8f%aa%e5%b7%ae10%e5%85%83%e7%94%b7%e5%ad%90%e6%95%91%e6%8f%b4%e6%84%9f%e4%ba%ba/,5170,137,70,只差10元就能回家，被台灣人用「聽不懂中文」拒絕，最後才讓他「感動到流淚」！,1031,102013,-0.206874705,0.374147526,-0.486837412
TEEPR 趣味新聞,沒想到他是超級英雄！,2016-10-31T10:00:330000,http://www.teepr.com/584619/juliewu/%e5%ad%b8%e6%a0%a1%e7%9c%8b%e9%96%80%e4%ba%ba%e6%98%af%e4%ba%8c%e6%88%b0%e6%a6%ae%e8%ad%bd%e6%88%b0%e5%8f%8b/,2327,6,29,空軍學生看歷史書裡有個英雄跟學校校警很像，去詢問才知道他當年給德軍吃盡苦頭！,1031,100033,-0.575759079,-0.565217343,-0.55850194
TEEPR 趣味新聞,"抱歉，錯字，「打破沉默」才對。

<U2600> 只想看有趣的新聞？快下載！<U2600>
Android：goo.gl/A38KdO
iOS：goo.gl/lTIZW1",2016-10-31T09:30:160000,http://www.teepr.com/584939/jonhsieh/%e6%9e%97%e5%bf%83%e5%a6%82%e8%a2%ab%e7%b6%b2%e8%b7%af%e9%9c%b8%e5%87%8c/,2566,36,13,林心如被網路霸凌連孩子都被詛咒，霍建華打破沉默用8個字霸氣回應！,1031,93016,-0.544748399,-0.350095617,-0.586468586
TEEPR 趣味新聞,因為他是醫生，我懂了,2016-10-31T09:00:240000,http://www.teepr.com/584956/juliewu/%e6%9f%afp%e6%80%aa%e9%86%ab%e9%bb%91%e5%82%91%e5%85%8b/,608,9,2,動物園歡慶遷園30週年舉辦變裝晚會，柯文哲「變身怪醫黑傑克」臉上逼真刀疤嚇傻小朋友！,1031,90024,-0.798802427,-0.543705171,-0.605695654
TEEPR 趣味新聞,所以真相是...,2016-10-31T08:30:120000,http://www.teepr.com/584926/juliewu/%e8%b8%b9%e6%9d%8e%e5%a6%8d%e6%86%ac%e5%8f%b8%e6%a9%9f%e5%a5%b3%e5%85%92%e5%97%86%e8%81%b2%e8%88%87%e8%bb%8a%e9%9a%8a%e5%9b%9e%e6%87%89/,4639,147,50,與李妍憬爆發互毆衝突的司機車隊還原「大逆轉實情」，司機女兒還直接嗆「就你是人生父母養嗎？」,1031,83012,-0.275772912,0.445854768,-0.521795718
TEEPR 趣味新聞,這才是真 (山寨) 手工！,2016-10-31T07:47:060000,http://www.teepr.com/45318/jasonhuang/%e9%80%992%e5%80%8b%e7%8b%82%e6%88%80%e8%b6%85%e8%b7%91%e7%9a%84%e7%94%b7%e5%ad%90%e9%9d%a0%e9%9b%99%e6%89%8b%e5%81%9a%e5%87%ba%e8%97%8d%e5%af%b6%e5%a0%85%e5%b0%bc/,10693,102,612,身邊朋友都認為這兩個中國男生瘋了！他們花4年、691萬從無到有打造「真正手工藍寶堅尼」！,1031,74706,0.509744499,0.12317218,0.460532698
TEEPR 趣味新聞,女生以前都不能做這些事情,2016-10-31T07:00:590000,http://www.teepr.com/577718/angelpan/11%e4%bb%b6%e4%ba%94%e5%85%ad%e9%9b%b6%e5%b9%b4%e4%bb%a3%e7%be%8e%e5%9c%8b%e5%a5%b3%e4%ba%ba%e4%b8%8d%e8%83%bd%e5%81%9a%e7%9a%84%e4%ba%8b/,1380,8,26,11件「50年前女人都還不能做的事情」，#1可能會讓所有現代女生抓狂！,1031,70059,-0.698634036,-0.550875895,-0.563745686
TEEPR 趣味新聞,哈哈當然被嚇壞了啊！,2016-10-31T06:00:140000,http://www.teepr.com/584721/jonhsieh/%e5%b9%bc%e7%a8%9a%e5%9c%92%e8%80%81%e5%b8%ab%e5%8c%96%e8%ba%ab%e7%82%ba%e6%98%9f%e5%b7%b4%e5%85%8b%e5%a5%b3%e7%a5%9e/,12564,143,487,幼稚園老師化身為「星巴克女神」竟嚇到小孩，小朋友嚇到以為是七爺八爺…,1031,60014,0.752510121,0.417171871,0.242043282
TEEPR 趣味新聞,真的是史上最恐怖！,2016-10-31T05:00:100000,http://www.teepr.com/584702/jonhsieh/note7%e6%9c%8d%e8%a3%9d%e5%8f%af%e6%80%95/,7037,31,370,世界級認可「2016年最恐怖萬聖節裝扮」，網友：「比恐怖分子還恐怖！」,1031,50010,0.03537191,-0.385949238,0.037537188
TEEPR 趣味新聞,狠踹？！,2016-10-31T04:15:430000,http://www.teepr.com/584700/juliewu/%e6%9d%8e%e5%a6%8d%e6%86%ac%e8%a2%ab%e5%b0%8f%e9%bb%83%e5%8f%b8%e6%a9%9f%e7%97%9b%e6%af%86/,2259,112,45,李妍憬被壯漢小黃司機拖下車踹飛到滿身黑青，行車記錄器曝光雙方爆粗口痛毆過程。(影片),1031,41543,-0.584582202,0.194879421,-0.530535295
TEEPR 趣味新聞,根本不是這樣用OK? BMW那個更瞎,2016-10-31T03:17:380000,http://www.teepr.com/584479/edwardliu/worst-diy/,2880,21,90,18個「以為用膠帶」就可以取代維修場的「超扯汽車DIY人」。,1031,31738,-0.504006333,-0.45765648,-0.451879105
TEEPR 趣味新聞,揹你一輩子！,2016-10-31T03:00:280000,http://www.teepr.com/584542/juliewu/%e5%bc%9f%e5%bc%9f%e8%83%8c%e6%ae%98%e7%96%be%e5%a7%8a%e5%a7%8a%e4%b8%8a%e5%ad%b8/,2641,7,27,堅強弟弟從小擔起父職照顧殘疾姊姊，還對姊姊說：「我要一直背妳到上大學！」,1031,30028,-0.535017013,-0.558046619,-0.561997771
TEEPR 趣味新聞,我就是要等這個！,2016-10-31T02:00:460000,http://www.teepr.com/584602/jonhsieh/%e6%9f%af%e9%81%94%e6%8e%a8%e5%87%ba%e4%ba%86%e6%96%b0%e6%99%ba%e6%85%a7%e5%9e%8b%e6%89%8b%e6%a9%9f/,7964,137,1141,柯達推出了「突破創新」Android智慧型手機，有了這個你就可以丟掉iPhone和單眼相機了！,1031,20046,0.15565183,0.374147526,1.385179909
TEEPR 趣味新聞,不要啊！,2016-10-31T01:20:350000,http://www.teepr.com/261472/killianhuang/11%E5%80%8B%E5%B0%8F%E5%AD%A9%E8%A6%AA%E5%8F%A3%E5%B0%8D%E7%88%B8%E5%AA%BD%E8%AA%AA%E7%9A%84%E7%9C%9F%E5%AF%A6%E6%81%90%E6%80%96%E8%A9%B1%E8%AA%9E%EF%BC%8C%E7%9C%8B%E5%AE%8C%E4%BD%A0%E6%87%89%E8%A9%B2/,10217,160,983,11個小孩親口對爸媽說的真實恐怖話語，看完你才會發現座位已經濕透了…,1031,12035,0.447982641,0.539074183,1.109009287
TEEPR 趣味新聞,"這招真的超好用！

<U2600> 只想看有趣的新聞？快下載！<U2600>
Android：goo.gl/A38KdO
iOS：goo.gl/lTIZW1",2016-10-31T01:00:470000,http://www.teepr.com/583128/juliewu/22%e5%80%8b%e7%9c%81%e9%8c%a2%e7%9a%84%e4%bf%9d%e5%ad%98%e9%a3%9f%e7%89%a9%e6%96%b9%e6%b3%95/,1711,7,199,22個再也不用擔心食物不新鮮的「超聰明省錢保存方法」，#6用絲襪保存洋蔥方法超新奇！,1031,10047,-0.65568619,-0.558046619,-0.261356334
TEEPR 趣味新聞,不准欺負我的寶寶！,2016-10-31T00:00:410000,http://www.teepr.com/256523/jasonhuang/%E5%85%94%E5%AA%BD%E5%AA%BDvs%E8%9B%87/,4353,27,144,這隻兔媽媽回巢發現蛇傷害了寶寶，她立刻讓蛇知道：你惹不起任何一位憤怒的母親！,1031,41,-0.312881928,-0.414632135,-0.357491677
TEEPR 趣味新聞,古代人好時尚...,2016-10-30T23:00:370000,http://www.teepr.com/470524/angelpan/%e8%92%99%e5%8f%a4%e5%b1%b1%e4%b8%8a%e7%99%bc%e7%8f%be1500%e5%b9%b4%e5%89%8d%e7%9a%84%e5%a5%b3%e6%9c%a8%e4%b9%83%e4%bc%8a%ef%bc%8c%e9%9b%99%e8%85%b3%e4%b8%8a%e7%99%bc%e7%8f%be%e7%9a%84%e8%b6%85/,15459,100,802,蒙古山上挖到1500年前的木乃伊，雙腳上的愛迪達球鞋讓網友驚呼「這就是穿越時空的證據」！,1030,230037,1.128141589,0.108830731,0.792636612
TEEPR 趣味新聞,「老爸吃完絕對不要靠近屁屁...」,2016-10-30T18:00:380000,http://www.teepr.com/470393/sharonlian/%e5%b0%8f%e7%8d%85%e5%ad%90%e8%a2%ab%e5%b0%bf/,9132,59,396,小獅子看獅王爸爸吃飽飯就跑了過去看屁屁，但下一秒的「超震撼教育」讓他嚇到秒去找媽媽哭訴了！,1030,180038,0.307201936,-0.185168961,0.082982987
TEEPR 趣味新聞,"太漂亮了！

<U2600> 只想看有趣的新聞？快下載！<U2600>
Android：goo.gl/A38KdO
iOS：goo.gl/lTIZW1",2016-10-30T17:00:530000,http://www.teepr.com/468566/jonhsieh/%e9%9f%93%e5%9c%8b%e7%be%8e%e5%a6%9d%e5%b8%ab%e6%95%99%e5%a6%82%e4%bd%95%e7%95%ab%e5%87%ba%e6%a1%83%e8%8a%b1%e5%a6%9d/,8445,41,656,韓國神級化妝師傳授大家「如何畫出最美艷的桃花妝」，這過程太心機了！,1030,170053,0.218062447,-0.314241996,0.537440973
TEEPR 趣味新聞,這算是幫川普還是害他？,2016-10-30T16:00:380000,http://www.teepr.com/584400/edwardliu/%e8%ab%8b%e7%be%8e%e5%9c%8b%e5%85%ac%e6%b0%91%e5%9b%9e%e5%9c%8b%e6%8a%95%e7%a5%a8%e5%bb%a3%e5%91%8a/,2898,14,83,住在丹麥哥本哈根的網友拍到巴士上「請美國公民回國投票廣告」。巴士開始行駛「輪胎川普眼睛」網友狂讚笑噴！,1030,160038,-0.5016708,-0.50785155,-0.464114512
TEEPR 趣味新聞,衛生紙這麼多做什麼？！,2016-10-30T15:40:120000,http://www.teepr.com/584626/jonhsieh/%e4%b8%80%e8%98%ad%e6%8b%89%e9%ba%b5%e8%b6%85%e5%a4%9a%e8%a1%9b%e7%94%9f%e7%b4%99%e6%9e%b6/,1262,18,13,日本知名「一蘭拉麵」的店廁所內的衛生紙架多到嚇到客人！負責人：「這樣才有童趣」。,1030,154012,-0.713944749,-0.479168653,-0.586468586
TEEPR 趣味新聞,OMG太可愛了！,2016-10-30T15:20:140000,http://www.teepr.com/584321/jonhsieh/%e8%b6%85%e7%9c%9f%e5%af%a6%e8%90%8c%e7%b3%bb%e7%be%8a%e6%af%9b%e6%b0%88%e6%9d%af%e8%93%8b/,47441,1062,4566,台灣新北市小藥師為達成夢想，靠自己的手製作「超真實萌系」羊毛氈杯蓋！屁股太犯規啦！,1030,152014,5.277863731,7.007067406,7.371789922
TEEPR 趣味新聞,"整個城市都重生了！

<U2600> 只想看有趣的新聞？快下載！<U2600>
Android：goo.gl/A38KdO
iOS：goo.gl/lTIZW1",2016-10-30T15:00:430000,http://www.teepr.com/584204/jonhsieh/30%e5%bc%b5%e6%9c%80%e7%be%8e%e7%9a%84%e8%a1%97%e9%a0%ad%e8%97%9d%e8%a1%93/,16854,51,1472,藝術家看不過去就出手把醜陋街道重生成完美街頭藝術，整個市容都升級了！(30張),1030,150043,1.309145353,-0.242534754,1.963739884
TEEPR 趣味新聞,現在的媽媽真的太強了，才花...100塊？！,2016-10-30T14:40:170000,http://www.teepr.com/584545/jonhsieh/%e5%89%b5%e6%84%8f%e5%aa%bd%e5%aa%bd%e8%a3%bd%e4%bd%9c%e6%ae%ba%e4%ba%ba%e9%ad%94%e6%8d%a7%e9%a0%ad%e8%a3%9d/,4081,15,49,創意媽媽製作驚嚇度爆表的「殺人魔捧頭」裝，嚇壞其他小夥伴們！,1030,144017,-0.348174418,-0.500680825,-0.523543634
TEEPR 趣味新聞,你能答對幾個？,2016-10-30T14:20:160000,http://www.teepr.com/583717/adrianchiang/%e8%a7%a3%e9%a0%97%e5%ad%b8%e4%ba%ba%e9%ab%94%e9%83%a8%e4%bd%8d%e5%90%8d%e7%a8%b1/,1240,73,133,20個「你每天都用到但一定叫不出名字」的人體部位，答對15代表你不當醫生就太可惜了！,1030,142016,-0.716799288,-0.084778822,-0.376718746
TEEPR 趣味新聞,門關起來害我差點噴笑,2016-10-30T14:00:300000,http://www.teepr.com/584567/juliewu/%e5%aa%bd%e5%aa%bd%e8%b6%85%e5%bc%b7%e8%90%ac%e8%81%96%e7%af%80%e8%a3%9d%e6%89%ae/,29514,119,944,媽媽扮成冰箱裡的「冷凍死人頭」已經嚇死上萬人，冰箱門關起來讓我笑噴了！,1030,140030,2.95180317,0.245074491,1.040840589
TEEPR 趣味新聞,都是椅子？！,2016-10-30T13:55:540000,http://www.teepr.com/584407/edwardliu/30%e5%b9%be%e5%bc%b5%e8%ad%89%e6%98%8e%e3%80%8c%e4%b8%96%e7%95%8c%e4%b8%8a%e7%a2%ba%e5%af%a6%e6%9c%89%e5%a5%87%e8%b9%9f%e3%80%8d%e7%9a%84%e8%b6%85%e8%b6%8a%e5%ae%8c%e7%be%8e%e7%9e%ac%e9%96%93%e7%85%a7/,12252,44,746,30幾張證明「世界上確實有奇蹟」的超越完美瞬間照片。左邊那個不是椅子？！,1030,135554,0.712027559,-0.292729824,0.694753353
TEEPR 趣味新聞,"直接轉聲道強到可怕！

<U2600> 只想看有趣的新聞？快下載！<U2600>
Android：goo.gl/A38KdO
iOS：goo.gl/lTIZW1",2016-10-30T13:45:130000,http://www.teepr.com/584596/juliewu/%e4%b8%83%e9%be%8d%e7%8f%a080%e6%ad%b2%e8%81%b2%e5%84%aa/,7366,110,752,《七龍珠》悟空3大角色全由80歲奶奶1個人配音，自由轉換3聲道影片一公開嚇傻所有人！內有影片）,1030,134513,0.078060253,0.180537973,0.705240845
TEEPR 趣味新聞,感人到炸掉！,2016-10-30T13:30:210000,http://www.teepr.com/584614/jonhsieh/37%e6%ad%b2%e7%94%b7%e5%ad%90%e8%b7%aa%e4%b8%8b%e4%be%86%e8%b7%9f6%e6%ad%b2%e5%b0%8f%e5%a5%b3%e5%ad%a9%e6%b1%82%e7%95%b6%e5%a5%b3%e5%85%92/,8018,27,186,37歲男子跪下來跟6歲小女孩求「一生一世」，她爆哭的同時來賓都一起掉淚了！,1030,133021,0.162658428,-0.414632135,-0.284079233
TEEPR 趣味新聞,原來是你！,2016-10-30T13:15:070000,http://www.teepr.com/584605/juliewu/%e5%a5%87%e6%80%aa%e7%9a%84%e6%b7%b1%e6%b5%b7%e9%a6%ac%e9%88%b4%e8%96%af/,5383,28,119,她在海邊發現上百顆外型像棒球的「奇怪異形蛋」，好奇撿回家她說：「開始怕它會攻擊」。,1030,131507,-0.179237571,-0.407461411,-0.40118956
